event_id,timestamp,sender_email,recipient_email,source_ip,subject_line,email_body_length,classification_level
d586c0bd-56bb-4fb3-9b90-603afed841fa,2025-12-29 08:15:01.532284,daniel.lopez@navy.mil,glenn@agency.gov,204.180.114.11,FOUO: Hope interest use.,186,UNCLASSIFIED
15abf588-cbc3-44ce-9e99-e1587c811704,2026-01-01 03:02:16.071022,jennifer.allen@mail.mil,arellano@agency.gov,2.9.159.44,FOUO: Fire blood network.,372,UNCLASSIFIED
ad72fd75-16ac-4aaa-b33b-c8a4ad2587e0,2025-12-07 19:40:07.057594,adam.mcbride@gmail.com,mata@agency.gov,125.175.189.77,Timesheet: Theory art page.,3926,UNCLASSIFIED
8559c4bd-9d1f-4eb0-a344-1946df04af3f,2026-01-02 09:10:38.425793,cassie.rhodes@mail.mil,jones@agency.gov,6.85.83.230,ACTION REQUIRED: RESET PASSWORD NOW,574,UNKNOWN
160bba9d-c4ac-48aa-84eb-e062ab65ddff,2025-12-20 01:13:11.080626,karen.le@mail.mil,stewart@agency.gov,56.20.171.180,DoD Policy Update: Past.,1685,UNCLASSIFIED
593f45e7-fcfc-4850-b976-52503af0af0b,2025-12-30 07:13:49.928700,greg.foster@gmail.com,li@agency.gov,10.55.100.98,Travel Authorization: Peace writer.,405,UNCLASSIFIED
f8853823-bf9c-4ffc-9ea3-4326babe5591,2025-12-30 06:51:38.370979,kyle.smith@gmail.com,bailey@agency.gov,83.9.177.100,DoD Policy Update: Must wrong.,1641,UNCLASSIFIED
d51adc33-8e53-423e-9235-c198afff27c0,2025-12-08 19:04:58.578995,rebecca.harrison@army.mil,hatfield@agency.gov,70.247.237.25,FOUO: Education far several get.,613,UNCLASSIFIED
687409e6-905b-4ae5-a973-fd1bd056e985,2025-12-31 10:06:29.299872,jason.bennett@navy.mil,thomas@agency.gov,195.30.137.19,FOUO: Wall throw.,443,UNCLASSIFIED
8ed40be1-1a27-4004-806c-228d4345d6e4,2026-01-06 06:30:06.024460,logan.miller@army.mil,harris@agency.gov,86.133.253.204,CONFIDENTIAL: Safe theory everything.,1762,UNCLASSIFIED
9b641bde-2e81-409c-a8b1-0e5ed3b29a16,2025-12-13 11:14:09.851015,charles.moore@army.mil,marquez@agency.gov,121.234.42.39,Timesheet: Population.,4458,UNCLASSIFIED
b44828d6-4b5f-4ac1-a3d7-b1c69e3485d8,2026-01-02 13:52:30.073643,david.pugh@army.mil,ortega@agency.gov,62.6.161.160,DoD Policy Update: Step remain billion.,4775,UNCLASSIFIED
1f3aec07-04b0-4cba-b881-31c464103171,2025-12-15 03:22:24.849210,jeffrey.mueller@army.mil,barr@agency.gov,33.152.98.46,DoD Policy Update: Take security.,988,UNCLASSIFIED
fa1b2d6e-72ba-42c1-aee9-a32806a036ab,2025-12-16 16:09:16.443985,shelly.barton@gmail.com,wilson@agency.gov,40.80.151.108,Timesheet: Card protect enter.,3082,UNCLASSIFIED
9c3ee955-e745-4f92-8b67-df396f21f24e,2026-01-05 11:23:47.737519,john.garcia@gmail.com,freeman@agency.gov,3.59.116.196,Travel Authorization: Right kitchen.,538,UNCLASSIFIED
d6ea5105-573a-4b83-ba1f-dbbd22a450fe,2025-12-09 11:36:26.599164,pamela.turner@army.mil,hart@agency.gov,49.53.38.118,Travel Authorization: Wife where.,655,UNCLASSIFIED
be64d0cc-3e55-4e28-aba9-8c434d6a3c51,2025-12-26 11:42:38.946422,vincent.gray@mail.mil,wright@agency.gov,31.152.70.45,Travel Authorization: Peace behavior.,88,UNCLASSIFIED
44871134-6ce2-4ffe-b112-d44bbb8371f6,2025-12-10 12:39:16.174583,stephanie.spencer@navy.mil,wilson@agency.gov,75.243.239.52,Travel Authorization: Phone old.,1367,UNCLASSIFIED
8d77387a-21ac-45a7-a36e-c525d51d9c20,2026-01-01 23:37:37.602716,shannon.acevedo@army.mil,fields@agency.gov,19.183.43.16,Timesheet: Focus.,4856,UNCLASSIFIED
fbf73846-a571-4431-a8ae-f27cecc3fee9,2025-12-21 10:30:47.673689,kayla.davis@gmail.com,kim@agency.gov,178.151.74.120,CONFIDENTIAL: Player street.,4445,UNCLASSIFIED
aa101f7e-5da2-409a-a599-66e02a81e605,2025-12-12 11:06:15.480403,kendra.luna@gmail.com,chambers@agency.gov,21.58.89.94,CONFIDENTIAL: Statement collection.,3422,UNCLASSIFIED
db4c36a2-2243-4cea-89fb-1f8f63580eb7,2025-12-22 14:34:23.644232,brandon.fischer@navy.mil,joseph@agency.gov,209.120.220.92,DoD Policy Update: East wife.,2662,UNCLASSIFIED
78272db7-1426-4f70-aef7-43c076415159,2025-12-28 21:56:28.719186,mark.salinas@yahoo.com,villanueva@agency.gov,42.14.30.145,FOUO: Fear.,3594,UNCLASSIFIED
91d8584e-9d59-4bdf-8ac0-697730d5acb7,2025-12-15 15:45:05.093523,jesus.moore@yahoo.com,ruiz@agency.gov,123.198.161.80,DoD Policy Update: Quality.,4042,UNCLASSIFIED
4d3c5a40-0566-4e37-970f-fbdce59e3c2f,2025-12-08 09:49:30.021288,brianna.eaton@navy.mil,michael@agency.gov,181.61.118.245,ACTION REQUIRED: TOP SECRET DISCLOSURE,1811,UNKNOWN
d835c22b-390b-4423-abc5-564f484812ed,2025-12-16 10:00:22.838788,brittany.jones@army.mil,carroll@agency.gov,222.208.71.139,DoD Policy Update: Effect contain wind.,2268,UNCLASSIFIED
ef66fe17-3936-4c41-a96b-e4c47c9ffcb5,2025-12-26 23:00:26.180813,richard.allen@army.mil,jimenez@agency.gov,200.42.52.19,CONFIDENTIAL: Collection almost.,1103,UNCLASSIFIED
891584f6-4463-4400-8d8b-c1a55e37c99a,2026-01-05 22:40:32.081564,travis.barron@yahoo.com,davis@agency.gov,42.207.233.204,FOUO: Organization cultural form.,1450,UNCLASSIFIED
259fcb17-b25a-499b-acc5-4bcb899a6025,2025-12-29 22:41:34.699859,matthew.galloway@gmail.com,navarro@agency.gov,7.89.185.52,Travel Authorization: Pressure hotel.,3709,UNCLASSIFIED
b0457cb2-fc5b-48b5-8af5-a251913df2d3,2025-12-30 20:45:10.328253,mark.jones@mail.mil,landry@agency.gov,157.222.32.86,FOUO: Rest think citizen.,3151,UNCLASSIFIED
6f50b160-bc16-472a-ac04-26f66f3cb6ba,2025-12-09 07:21:54.896622,kimberly.jones@mail.mil,smith@agency.gov,63.162.176.247,Travel Authorization: Color certain check.,217,UNCLASSIFIED
c6a97caf-251b-4f2c-b647-04533a0cbe77,2025-12-24 17:25:56.875320,melinda.wilkinson@yahoo.com,barnes@agency.gov,26.44.99.154,CONFIDENTIAL: Prepare.,4355,UNCLASSIFIED
fd68ca05-2818-401e-9748-b23f61938384,2025-12-19 07:42:16.350073,joshua.gonzales@gmail.com,carter@agency.gov,95.196.155.60,Travel Authorization: Democrat hour sometimes work.,3803,UNCLASSIFIED
240fe622-58c5-494e-a532-3234379ca2d1,2025-12-08 04:43:55.015079,brittany.hill@mail.mil,trujillo@agency.gov,121.126.208.60,CONFIDENTIAL: Music add report.,1701,UNCLASSIFIED
2e123cae-b3ec-4df7-94d0-9f292866242c,2025-12-25 05:39:59.635917,tammy.gonzalez@yahoo.com,king@agency.gov,131.237.129.11,DoD Policy Update: Body hear.,4695,UNCLASSIFIED
4598d1f9-c788-4242-8eee-25f40c4d65f1,2026-01-03 07:02:57.449532,bryan.gonzalez@army.mil,smith@agency.gov,119.7.16.106,DoD Policy Update: Machine card high.,1332,UNCLASSIFIED
15ca9bdc-b5dc-44f9-8b97-e90c7d0d2fff,2025-12-22 07:52:42.427281,rebecca.flores@yahoo.com,king@agency.gov,119.145.5.200,Timesheet: Deep.,256,UNCLASSIFIED
a5615e18-86d2-4827-9199-a26a421af786,2025-12-21 13:26:43.908657,joel.owens@navy.mil,mitchell@agency.gov,172.22.142.242,DoD Policy Update: Necessary six address.,1409,UNCLASSIFIED
9f8d804e-4be6-49c8-a979-390421c95551,2025-12-29 19:31:02.845744,scott.cox@army.mil,shannon@agency.gov,87.154.208.241,Travel Authorization: Use popular.,2838,UNCLASSIFIED
148069bb-dec6-4d3a-9caf-c82bbabfd73b,2025-12-22 19:29:55.238410,christina.skinner@navy.mil,todd@agency.gov,120.142.189.180,Travel Authorization: Worker.,4782,UNCLASSIFIED
848a101a-1322-4ffe-bc50-d99f22a9568f,2025-12-27 08:05:59.750640,michelle.hunt@yahoo.com,velasquez@agency.gov,27.253.103.218,CONFIDENTIAL: Stage beyond blood.,2101,UNCLASSIFIED
3eddb57d-e917-4d2e-a848-ebaefa1ca645,2025-12-13 07:12:18.162786,jake.newton@gmail.com,armstrong@agency.gov,33.207.160.56,FOUO: Trip group.,4923,UNCLASSIFIED
8ee9b581-4ffc-4640-acd8-851269360c3d,2025-12-30 11:17:59.072719,katherine.douglas@mail.mil,cunningham@agency.gov,77.138.75.183,Travel Authorization: Dark policy.,4607,UNCLASSIFIED
0467bcb6-fa85-447d-bf4e-2adb34b42da1,2025-12-28 01:38:57.278713,timothy.hale@army.mil,anderson@agency.gov,27.129.208.216,Travel Authorization: Next set.,1083,UNCLASSIFIED
f8204516-581e-487b-bb2c-0a9ced8040b2,2026-01-05 19:19:51.374242,keith.mckinney@army.mil,allen@agency.gov,152.81.56.151,CONFIDENTIAL: Lose piece.,2789,UNCLASSIFIED
b6e85f8a-6f5d-44b0-afa8-e7da2962e7e2,2026-01-02 12:12:54.227980,angela.trujillo@yahoo.com,johnson@agency.gov,200.252.131.49,DoD Policy Update: Western draw.,2082,UNCLASSIFIED
a361f1aa-8456-4513-8fe9-b54c29bf980f,2025-12-11 12:53:11.004416,cheryl.romero@yahoo.com,hopkins@agency.gov,157.79.183.207,DoD Policy Update: Avoid pressure.,3905,UNCLASSIFIED
98692056-425a-47a8-8be7-55631cb00bb0,2026-01-03 05:38:28.569860,bruce.smith@mail.mil,pearson@agency.gov,125.122.244.204,CONFIDENTIAL: Pass.,3137,UNCLASSIFIED
d6c20887-fa21-4265-b8be-1a402dcc7562,2025-12-10 01:14:39.488689,jordan.sutton@mail.mil,perry@agency.gov,153.48.29.97,FOUO: Stop image fly.,895,UNCLASSIFIED
3c5eafff-ed81-4eae-9faf-e4f8cf1e8f3b,2025-12-27 11:33:05.657447,keith.jones@gmail.com,hartman@agency.gov,171.224.85.108,CONFIDENTIAL: Once feel lose catch.,1768,UNCLASSIFIED
9a247369-fc70-4d72-8bd0-cb37e8e3d306,2025-12-13 01:06:31.594091,jonathan.wilkerson@army.mil,gomez@agency.gov,16.232.234.55,Travel Authorization: Seek.,1092,UNCLASSIFIED
d4e25d0c-b53f-48a9-a910-3cad9a3b3e67,2025-12-11 10:28:11.107048,stephen.beck@army.mil,barrett@agency.gov,109.39.121.156,Timesheet: North market remember.,3056,UNCLASSIFIED
7aa5d567-1ba1-47bd-975d-aa996dba4215,2025-12-15 11:01:22.800281,suzanne.pacheco@yahoo.com,chapman@agency.gov,87.244.176.206,Travel Authorization: Sense.,2152,UNCLASSIFIED
fc6194d7-1880-403e-9333-ff1d1ba55ce3,2025-12-13 12:15:16.274825,robert.williams@navy.mil,perkins@agency.gov,43.100.206.202,FOUO: However adult.,2959,UNCLASSIFIED
b4216fa9-a49b-475e-bc9e-68763c90f837,2025-12-19 08:01:49.173565,erik.nichols@yahoo.com,gilbert@agency.gov,116.66.138.206,CONFIDENTIAL: House campaign nor.,2318,UNCLASSIFIED
1495993e-0ac2-40c6-b37c-aa04adf70261,2025-12-11 12:58:31.490236,mitchell.herrera@mail.mil,brown@agency.gov,149.28.102.181,DoD Policy Update: Media meeting.,749,UNCLASSIFIED
c071449f-2c8d-49b1-a867-24e749822c1b,2025-12-16 18:42:14.529698,nancy.drake@yahoo.com,brown@agency.gov,190.151.52.239,CONFIDENTIAL: End third dream.,4409,UNCLASSIFIED
a0909960-0e25-4cdb-bb94-394bd88c2fcb,2026-01-05 16:40:57.540066,michelle.leach@gmail.com,bonilla@agency.gov,2.137.4.233,CONFIDENTIAL: Coach tough compare.,4766,UNCLASSIFIED
a0aae553-fd1c-4942-b9a5-93ff9cfb59b3,2025-12-20 16:45:41.741163,nathaniel.lowe@army.mil,robinson@agency.gov,218.19.77.213,FOUO: Pm activity.,3978,UNCLASSIFIED
cb5c5dde-c07c-44fe-8cc0-2439d5feb04f,2026-01-04 23:14:19.199872,becky.farley@army.mil,stafford@agency.gov,81.90.215.118,CONFIDENTIAL: Parent or.,1658,UNCLASSIFIED
6de34b04-e74d-4053-a96a-b89b175e39ea,2025-12-22 03:39:15.400464,crystal.barnes@navy.mil,hall@agency.gov,159.13.149.36,CONFIDENTIAL: Coach mean.,3154,UNCLASSIFIED
c0529619-574c-46b8-b5b8-67094f0bff8d,2025-12-25 21:19:17.991001,brett.sawyer@yahoo.com,gonzalez@agency.gov,176.103.243.74,ACTION REQUIRED: URGENT WIRE TRANSFER,1824,UNKNOWN
cf3bc260-3931-4923-90cc-53bcc56de544,2025-12-21 16:56:28.374247,andrew.cooper@navy.mil,walters@agency.gov,15.72.86.238,DoD Policy Update: Agree.,3785,UNCLASSIFIED
124dc200-cb3d-48b9-b089-e604b8200e3d,2025-12-31 01:26:53.175575,wendy.bond@yahoo.com,robinson@agency.gov,52.227.214.70,DoD Policy Update: Be the find.,728,UNCLASSIFIED
dc39883f-ef43-4bab-8087-3d2a3c30a3d2,2025-12-13 12:54:45.465744,christopher.murray@mail.mil,jackson@agency.gov,29.216.69.180,Timesheet: Study bit.,2874,UNCLASSIFIED
bf85e028-03cd-4580-a87b-a1765c0ccaf4,2025-12-11 15:06:26.204499,nancy.parker@navy.mil,ho@agency.gov,119.79.198.95,Timesheet: Listen letter.,4005,UNCLASSIFIED
8bcc9eb8-0c67-4a35-bfb8-ea27c36923e5,2025-12-24 15:33:46.409552,stephen.brown@army.mil,horn@agency.gov,188.170.227.99,CONFIDENTIAL: Vote clearly.,4322,UNCLASSIFIED
0c11b153-f813-4312-8a83-08650633f8d6,2025-12-10 17:49:39.158867,ryan.chambers@army.mil,flores@agency.gov,136.162.78.191,Timesheet: Garden executive win.,1252,UNCLASSIFIED
d0b4139c-b9dc-4e23-9748-908eb2853627,2025-12-14 01:18:48.442849,frank.baker@yahoo.com,martinez@agency.gov,13.203.232.88,Travel Authorization: Argue official own small.,2995,UNCLASSIFIED
d572fafe-edad-48c9-bb7d-1ff2c49932c2,2026-01-01 21:20:44.165600,michelle.townsend@gmail.com,wells@agency.gov,165.21.137.111,DoD Policy Update: Loss company six month.,102,UNCLASSIFIED
7755d390-5c1a-4e27-9661-e610820f65ae,2025-12-20 19:23:22.404152,brian.webster@army.mil,thompson@agency.gov,111.113.96.236,Travel Authorization: Enjoy voice direction.,587,UNCLASSIFIED
22966c88-e833-4b00-8005-92dac8ecf365,2026-01-02 23:42:45.841466,john.nguyen@mail.mil,cardenas@agency.gov,207.167.219.198,FOUO: National rule.,3491,UNCLASSIFIED
8f3b7eb1-217d-4470-9bb3-eec338046e12,2025-12-12 01:36:13.912133,derrick.estrada@navy.mil,mcconnell@agency.gov,216.183.86.47,FOUO: Those.,3259,UNCLASSIFIED
a6902cd2-dee7-4ffe-98a9-65831bbac171,2026-01-01 08:10:27.403795,benjamin.bartlett@army.mil,spencer@agency.gov,46.61.32.153,Travel Authorization: Scene save item indicate.,840,UNCLASSIFIED
67eb56c0-8bbe-4e03-b9f2-0140e0dddcb8,2026-01-03 14:12:34.140534,thomas.franklin@army.mil,hebert@agency.gov,216.169.63.145,ACTION REQUIRED: VERIFY ACCOUNT,4997,UNKNOWN
d0eacd01-c980-4fc5-9aa7-911ab627db64,2026-01-04 10:39:30.758804,rebecca.deleon@mail.mil,bishop@agency.gov,114.144.76.240,DoD Policy Update: Score guy.,1030,UNCLASSIFIED
2a321c2c-7f3e-441e-a0af-f5e2e5dc3b9a,2025-12-08 02:23:24.990157,stephanie.johnson@army.mil,williams@agency.gov,61.9.101.93,Timesheet: Research two approach.,1542,UNCLASSIFIED
6dc2bc6e-e171-486a-aa7e-f898fcf731d1,2026-01-06 04:47:07.853582,kenneth.lam@navy.mil,taylor@agency.gov,208.62.112.111,DoD Policy Update: Reveal learn.,3742,UNCLASSIFIED
ab2da7fd-40b4-456a-9c5d-14a1c06e5e9a,2025-12-13 09:31:23.620327,melinda.rodriguez@navy.mil,rivera@agency.gov,33.249.138.104,DoD Policy Update: Door window job.,808,UNCLASSIFIED
529be762-1118-4b50-bc04-fd5936f40227,2026-01-05 22:34:56.662647,daniel.schultz@mail.mil,davis@agency.gov,124.3.120.221,Travel Authorization: Third rise.,1296,UNCLASSIFIED
5649e90d-6dfb-467d-9d86-978e47d563ee,2025-12-09 02:46:28.372109,valerie.gonzalez@gmail.com,hall@agency.gov,108.35.173.100,CONFIDENTIAL: Quite season back.,4453,UNCLASSIFIED
6524c931-682c-471f-9dbd-bd24a89f54fa,2025-12-25 12:16:29.953000,steven.campbell@mail.mil,mitchell@agency.gov,23.14.151.116,FOUO: Almost stand.,364,UNCLASSIFIED
32f7cd1e-03bf-4755-8838-95f85d7a8ebc,2025-12-10 21:51:45.510475,mary.johnson@army.mil,thomas@agency.gov,179.76.249.40,DoD Policy Update: Model standard program.,4441,UNCLASSIFIED
e1151e16-e91e-45cc-9a0a-aeb3320e5000,2026-01-05 09:07:00.322294,alisha.bennett@navy.mil,cooper@agency.gov,164.70.203.124,Timesheet: Article beyond.,3716,UNCLASSIFIED
9cb76265-4b66-4661-b41d-daa4fe890ef8,2025-12-12 04:08:37.117865,nancy.brown@gmail.com,jacobs@agency.gov,47.131.254.70,DoD Policy Update: Yourself low west.,1559,UNCLASSIFIED
4caca06d-968f-4150-b713-5869c96ea4c7,2025-12-12 02:44:57.988110,danielle.ware@army.mil,beck@agency.gov,68.223.192.58,Travel Authorization: Mission citizen nor.,4662,UNCLASSIFIED
fd8ab7dd-f588-4772-b50f-e4273795bc4c,2025-12-20 22:26:41.719647,lisa.king@yahoo.com,miller@agency.gov,76.87.90.152,Travel Authorization: State movement base.,2346,UNCLASSIFIED
08cd96bc-3145-4ac1-abd9-d06c4cf86371,2025-12-14 02:28:05.645268,philip.shaw@navy.mil,perkins@agency.gov,59.203.120.36,Timesheet: Social answer.,1306,UNCLASSIFIED
e12bac72-01a7-4285-8ca1-2ac80907a968,2025-12-31 11:08:40.935020,samantha.adkins@army.mil,guerrero@agency.gov,36.52.71.92,CONFIDENTIAL: Water religious.,4443,UNCLASSIFIED
2d359cc8-bd7e-4ef5-a3eb-5e0a759376a7,2026-01-05 14:06:00.204868,javier.jones@mail.mil,austin@agency.gov,124.187.74.5,Timesheet: Husband young.,2068,UNCLASSIFIED
49f2d68e-0a63-4680-a5df-0d057016c57c,2026-01-01 00:09:02.208012,jesus.velez@navy.mil,gutierrez@agency.gov,92.50.136.243,FOUO: Drop future song beat.,2677,UNCLASSIFIED
894a5a28-3ae7-4602-8a08-718a68047c15,2025-12-08 22:14:42.277082,anita.anthony@yahoo.com,mills@agency.gov,14.225.216.129,FOUO: Similar president.,742,UNCLASSIFIED
79c5ad3f-e12b-47ff-bcd8-053002abbcb5,2025-12-13 07:34:17.666514,pamela.pena@yahoo.com,marshall@agency.gov,55.97.115.152,DoD Policy Update: Team.,2619,UNCLASSIFIED
ad42e65e-ab00-4ffb-a994-249aef2f2ad9,2025-12-09 03:24:49.217955,ryan.simpson@army.mil,tate@agency.gov,56.86.89.76,CONFIDENTIAL: Prepare authority store.,4733,UNCLASSIFIED
aa6ae888-238a-4e71-8753-d1745e6084c9,2025-12-23 19:30:19.518113,christopher.reyes@navy.mil,lopez@agency.gov,63.199.221.75,CONFIDENTIAL: No discussion occur.,3113,UNCLASSIFIED
b03f3485-f5f1-4bbe-a05c-c84c6caa66f7,2025-12-19 06:26:26.442771,matthew.white@gmail.com,morgan@agency.gov,76.49.233.172,Timesheet: Bag reduce.,3097,UNCLASSIFIED
0cebde89-8614-4c16-a6f7-fdc33c1df895,2025-12-17 02:59:44.772023,debra.griffin@army.mil,franklin@agency.gov,112.97.185.112,Timesheet: Media.,4133,UNCLASSIFIED
c4c615e5-eaad-48fa-acac-bba06c57d9e4,2025-12-22 05:31:32.564419,tommy.frank@yahoo.com,meyer@agency.gov,63.68.160.64,DoD Policy Update: Yard study ready.,4518,UNCLASSIFIED
2e24f1ea-7f3f-42b7-8f0d-c9a55dd5640e,2026-01-02 16:10:32.691986,joel.anderson@army.mil,brown@agency.gov,205.238.40.80,Timesheet: But often section.,4487,UNCLASSIFIED
9b62b5a0-4662-4507-830f-e81649d9e873,2026-01-02 14:50:20.331770,adrienne.brown@mail.mil,fletcher@agency.gov,118.132.50.11,FOUO: Hope thousand.,155,UNCLASSIFIED
74827d52-72a8-4b27-b339-7a48baedf71e,2025-12-30 17:59:55.153943,cory.cabrera@army.mil,pollard@agency.gov,161.127.219.150,FOUO: Television along very high.,2162,UNCLASSIFIED
eccc0623-2a9d-4673-b327-0ca5dc17519c,2026-01-04 09:29:10.922618,gary.johnson@yahoo.com,mills@agency.gov,118.224.214.237,Travel Authorization: Put response difference.,2995,UNCLASSIFIED
a3bdd0b2-2701-4226-95b3-dcbc358bc419,2026-01-02 01:12:28.332902,tracy.mendez@army.mil,fox@agency.gov,62.21.60.125,FOUO: Write.,3477,UNCLASSIFIED
425c6f77-bd03-4ea6-b0a5-cf0d04240f0f,2025-12-25 00:33:35.479081,judith.carr@navy.mil,may@agency.gov,42.180.187.111,DoD Policy Update: Writer not.,4978,UNCLASSIFIED
58213f5b-33d6-4308-8277-7e60818f2e49,2025-12-19 15:21:50.543649,cheryl.burns@gmail.com,greer@agency.gov,150.169.174.54,DoD Policy Update: Positive debate money.,4679,UNCLASSIFIED
a052ec74-278a-4963-a401-22f1261f2059,2025-12-28 15:02:36.484434,jason.nichols@gmail.com,king@agency.gov,68.108.103.65,Timesheet: Media.,4510,UNCLASSIFIED
5aab74cc-801a-4fb7-b218-d33dbfb4f806,2025-12-19 12:10:40.637618,joseph.sanders@army.mil,newman@agency.gov,102.9.175.162,Timesheet: Simple of.,821,UNCLASSIFIED
fe68892a-45df-407a-b332-500d69e4b3a3,2025-12-20 16:25:16.133882,danielle.miller@army.mil,taylor@agency.gov,69.67.255.146,FOUO: Trouble beautiful land attention.,750,UNCLASSIFIED
64ab7e81-1355-4c1f-8dd4-23e570bcd634,2025-12-08 03:27:57.945867,jeffrey.gonzalez@mail.mil,davis@agency.gov,56.124.212.192,FOUO: Man majority north.,2538,UNCLASSIFIED
f9b93078-647d-46ff-a32f-5c555b5288ef,2025-12-12 18:38:10.748636,jeffrey.martin@yahoo.com,cantrell@agency.gov,85.42.236.225,Timesheet: All democratic enter.,1078,UNCLASSIFIED
76ce1256-040b-41f7-9f66-08973d631065,2025-12-19 04:43:22.869287,jennifer.carson@army.mil,hernandez@agency.gov,221.35.235.194,CONFIDENTIAL: Various around.,170,UNCLASSIFIED
3ccb102e-5185-414e-96f7-66cd85797cc8,2026-01-04 11:38:12.267555,tina.castro@mail.mil,sanchez@agency.gov,60.161.60.197,Timesheet: Night heart bed.,1067,UNCLASSIFIED
2dca51c9-7794-4a61-816b-c5f8c2e02de2,2025-12-09 17:48:50.030344,amber.weber@yahoo.com,estes@agency.gov,78.236.222.225,FOUO: Talk traditional.,3862,UNCLASSIFIED
a4ae9556-9461-4076-9e7e-36bb3d9170fc,2025-12-31 16:41:04.409739,brent.chambers@navy.mil,rivas@agency.gov,20.217.111.218,Timesheet: Follow why born.,2442,UNCLASSIFIED
2375f87d-7283-4ce7-86b0-430a11e20cda,2025-12-26 10:23:45.337414,anna.bauer@yahoo.com,garcia@agency.gov,34.9.243.97,DoD Policy Update: Factor camera.,3000,UNCLASSIFIED
46cd0e3e-7508-472b-aa27-85f70947fd6a,2025-12-23 19:01:58.739294,veronica.green@army.mil,gates@agency.gov,115.149.246.77,Travel Authorization: Century argue large.,4098,UNCLASSIFIED
08f36afd-93fa-4055-8fe1-e38d84b6d00c,2025-12-16 21:41:54.789953,stacy.knapp@navy.mil,hawkins@agency.gov,156.138.98.188,Timesheet: Employee strategy.,323,UNCLASSIFIED
0a786b00-4a57-4ee2-87db-a65de3873ed3,2026-01-06 07:27:56.317790,benjamin.murillo@navy.mil,richards@agency.gov,153.188.11.171,DoD Policy Update: Left new.,182,UNCLASSIFIED
949f1a32-d352-4220-9d91-8463eb918dc3,2025-12-10 21:29:05.690971,kristin.vincent@gmail.com,nunez@agency.gov,10.65.233.29,DoD Policy Update: Such maintain.,3328,UNCLASSIFIED
83acb793-009b-48fb-885e-aaf0680ede32,2025-12-31 17:03:30.182353,jessica.smith@gmail.com,murphy@agency.gov,168.8.167.151,FOUO: Near wide shoulder point.,4061,UNCLASSIFIED
d50e1087-b26e-439b-a328-1f5d01e55b3a,2025-12-20 07:39:18.347339,thomas.branch@navy.mil,colon@agency.gov,28.196.240.130,Timesheet: Maybe small.,2482,UNCLASSIFIED
6a192fbf-4046-4093-8dd3-66400d94df56,2025-12-16 22:39:47.022794,kellie.woodard@yahoo.com,tanner@agency.gov,179.212.200.48,Timesheet: Campaign benefit.,629,UNCLASSIFIED
f248553f-278f-40b9-9653-7b22ee691291,2025-12-22 18:20:39.819557,brian.moss@gmail.com,wells@agency.gov,136.166.200.42,FOUO: View spend case.,1571,UNCLASSIFIED
beeab927-c463-4ee2-b378-24ebf5253130,2025-12-17 21:19:12.211879,patricia.garner@gmail.com,peterson@agency.gov,140.40.177.250,Timesheet: Fact with.,4059,UNCLASSIFIED
a7e266a1-bf16-40e5-a849-d302664bf40c,2025-12-11 12:27:24.548177,ronnie.velez@navy.mil,brown@agency.gov,72.167.181.199,Timesheet: After.,1938,UNCLASSIFIED
1fe6a1df-ed1c-4030-97a0-4d93df4e29b0,2025-12-12 19:37:29.084164,brian.swanson@army.mil,munoz@agency.gov,108.12.100.234,FOUO: Best stage.,4602,UNCLASSIFIED
f38b72ce-4eba-4e18-baef-f4ee84775e90,2025-12-14 01:06:50.910897,dana.hunter@mail.mil,jenkins@agency.gov,110.180.2.111,Timesheet: Kitchen word.,767,UNCLASSIFIED
dd841934-595b-4359-a1a1-ae45e21646b0,2025-12-29 15:06:53.940097,benjamin.davis@gmail.com,robinson@agency.gov,156.154.241.141,Timesheet: Old need maybe.,1495,UNCLASSIFIED
19d954df-2ef4-418c-abaa-b3a21a07831f,2025-12-30 15:28:32.985675,regina.davis@gmail.com,delgado@agency.gov,6.203.33.85,Timesheet: Teach they.,3822,UNCLASSIFIED
e0bacb50-ecfe-4ed0-82d3-c8e45bbe1867,2025-12-31 17:00:01.593304,erica.vasquez@gmail.com,velez@agency.gov,209.250.63.52,Travel Authorization: To left news.,2181,UNCLASSIFIED
d600b701-e478-4be6-a9d9-35878045bc6e,2025-12-12 10:03:36.585716,vincent.thomas@mail.mil,moss@agency.gov,20.242.169.170,Timesheet: Think important give.,424,UNCLASSIFIED
a34c05dd-0f8a-45fe-a6df-62c6b4b48e0f,2025-12-17 19:10:52.158462,william.thornton@navy.mil,wolfe@agency.gov,183.20.123.159,FOUO: Bill difficult.,1161,UNCLASSIFIED
14e73eac-67db-4fed-ade9-1826002af418,2025-12-15 06:35:03.377771,sonia.oneal@army.mil,ryan@agency.gov,104.88.181.165,FOUO: Different large together.,263,UNCLASSIFIED
57979bdf-bb25-434b-b21d-243fcfbe85e0,2025-12-12 16:15:16.718142,jeremy.mejia@gmail.com,boyer@agency.gov,157.97.117.206,Timesheet: Add.,2313,UNCLASSIFIED
37ac5bc3-b797-4fca-b68a-842cb97f6ce5,2025-12-21 17:28:47.812048,alisha.lopez@mail.mil,hernandez@agency.gov,52.168.175.77,Timesheet: Growth hour world.,1517,UNCLASSIFIED
